fold;sentence;overall;präzision;komplexität;transparenz;grammatikalität;average_sentence_length;percentage_words_six_letters;average_number_syllables;percentage_words_one_syllable;percentage_words_three_syllables;flesch_reading_ease;wiener_sachtextformel_1;wiener_sachtextformel_2;wiener_sachtextformel_3;wiener_sachtextformel_4;smog_index;coleman_liau_index;gunning_fog_index;average_chars_per_word;type_token_ratio;root_type_token_ratio;corrected_type_token_ratio;dugast_uber_index;mtld_measure;herdans_measure;summers_measure;maas_measure;yules_k;simpsons_d;lexical_density;number_unique_tokens;content_word_distribution;foreign_words_count;adjective_count;verb_count;adverb_count;noun_count;proper_noun_count;adposition_count;aux_verb_count;conjunction_count;determiner_count;lexical_item_count;grammatical_item_count;numerical_count;particle_count;punctuation_count;personal_pronoun_count;first_person_pronoun_count;second_person_pronoun_count;third_person_pronoun_count;interrogative_pronoun_count;demonstrative_count;singular_word_count;plural_word_count;indefinite_word_count;definite_word_count;finite_verb_count;infinitive_verb_count;past_tense_count;present_tense_count;passive_voice_count;bilogarithmic_ttr;avg_aux_length;noun_variation;modifier_variation;adjective_variation;adverb_variation;verb_variation;sein_to_verb_ratio;haben_to_verb_ratio;noun_token_ratio;verb_token_ratio;noun_phrases_per_sentence_count;verb_phrases_per_sentence_count;first_person_verbs_to_finite_verbs_ratio;infinitive_verbs_to_verbs_ratio;participle_verbs_to_verbs_ratio;imperative_verbs_to_verbs_ratio;present_tense_verbs_to_finite_verbs_ratio;past_tense_verbs_to_finite_verbs_ratio;second_person_verbs_to_finite_verbs_ratio;third_person_verbs_to_finite_verbs_ratio;subjunctive_verbs_to_finite_verbs_ratio;finite_verbs_to_verbs_ratio;accusative_nouns_to_nouns_ratio;dative_nouns_to_nouns_ratio;genitive_nouns_to_nouns_ratio;nominative_nouns_to_nouns_ratio;std_dev_tokens_per_sentence;pronouns_per_sentence_count;aux_to_verb_ratio;verbs_per_sentence_count;verb_to_noun_ratio;verb_to_adverb_ratio;noun_to_pronoun_ratio;characters_per_sentence_count;avg_sentence_length_in_characters;zipf_steepness_curve;zipf_goodness_fit;avg_adjective_length;avg_adverb_length;avg_lexical_verb_length;avg_noun_length;avg_proper_noun_length;avg_adposition_length;avg_conjunction_length;avg_determiner_length;avg_numeral_length;avg_particle_length;avg_pronoun_length;avg_verb_length;adjective_ttr;adverb_ttr;lexical_verb_ttr;noun_ttr;verb_ttr;proper_noun_ttr;lexical_items_ttr;adposition_ttr;aux_ttr;conjunction_ttr;determiner_ttr;particle_ttr;pronoun_ttr;grammatical_ttr;aux_to_lexical_verb_ratio
3;Das ist der Grund, warum ich überall hin kämpfe für großartige Kandidaten.;3.43;2.57;4.29;3.29;3.43;6.0;33.33333333333333;1.6666666666666667;66.66666666666666;25.0;982.5;7.109033333333333;7.809033333333334;9.609666666666666;9.496933333333336;23.32670815047168;9.156666666666665;85.73333333333335;5.083333333333333;1.0;3.464101615137755;2.4494897427831783;inf;12.0;1.0;1.0;0.0;0.0;0.0;1.0;12.0;0.5;0.0;0.0714285714285714;0.1428571428571428;0.2142857142857142;0.1428571428571428;0.0;0.0714285714285714;0.0714285714285714;0.0;0.0714285714285714;0.5714285714285714;0.3571428571428571;0.0;0.0;0.1428571428571428;0.1428571428571428;0.0714285714285714;0.0;0.0;0.0;0.0714285714285714;0.0714285714285714;0.0714285714285714;0.0;0.0714285714285714;0.0714285714285714;0.0;0.0;0.0714285714285714;0.0;1.0;3.0;0.25;0.5;0.125;0.375;0.25;0.5;0.0;0.25;0.25;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.5;0.0;0.0;0.5;0.0;2.0;1.0;2.0;1.0;0.6666666666666666;1.0;73.0;73.0;0.0;0.0;10.0;5.0;6.0;7.5;0.0;3.0;0.0;3.0;0.0;0.0;3.0;4.5;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0
1;Der Rennen im neuen 17. Distrikt hat eine Kampagnenfinanzkampagne ausgelöst zwischen den großen Partei-Geldarmen, der Demokratischen Kampagnenfonds des Kongresses (DCCC) und dem National Republican Campaign Committee (NRCC).;2.33;2.56;2.11;2.22;2.0;9.333333333333334;53.57142857142857;2.107142857142857;46.42857142857143;28.57142857142857;1556.732142857143;11.644104761904762;12.524938095238095;15.339428571428568;17.611790476190475;20.75901775363685;20.928571428571427;44.54965986394558;6.785714285714286;0.9615384615384616;4.902903378454601;3.466876226407682;305.31498948519555;189.28000000000011;0.9879620776439304;0.9897464037135236;0.0036947715377947;29.585798816568055;0.003076923076923;1.0;28.0;0.2162162162162162;0.0;0.054054054054054;0.054054054054054;0.0;0.3783783783783784;0.2432432432432432;0.054054054054054;0.027027027027027;0.027027027027027;0.1891891891891892;0.4864864864864865;0.2972972972972973;0.027027027027027;0.0;0.2162162162162162;0.0;0.0;0.0;0.0;0.0;0.0;0.081081081081081;0.054054054054054;0.027027027027027;0.1621621621621621;0.0;0.0;0.0;0.0;0.0;0.98854909101475;3.0;0.7777777777777778;0.1111111111111111;0.1111111111111111;0.0;0.1111111111111111;0.0;0.5;0.2777777777777778;0.1111111111111111;7.0;1.0;0.0;0.0;0.5;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.0714285714285714;0.5;0.2857142857142857;0.1428571428571428;9.0;0.0;1.0;1.0;0.1428571428571428;0.0;0.0;111.0;111.0;0.1075848851522268;-12.240579243443072;5.5;0.0;9.0;10.4;9.0;5.0;3.0;3.142857142857143;2.0;0.0;0.0;6.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.7142857142857143;0.0;0.0;0.8181818181818182;1.0
6;Der Rückgang des Restaurantgeschäfts um 1,8 Prozent im Juni hat sich im Juli noch verschlimmert.;4.92;4.67;4.58;4.25;4.33;8.0;25.0;1.625;62.5;12.5;1344.9375;4.080100000000001;4.628350000000001;5.190250000000001;5.0098;17.410965686947208;9.9;34.45;5.0;0.9285714285714286;3.474396144861517;2.456769074559977;119.11100668552636;54.88000000000004;0.9719187714029216;0.9706487971737798;0.0106406284857678;102.0408163265306;0.0109890109890109;0.9375;15.0;0.2777777777777778;0.0;0.0;0.1111111111111111;0.0555555555555555;0.2777777777777778;0.1111111111111111;0.1666666666666666;0.0555555555555555;0.0;0.2222222222222222;0.4444444444444444;0.5;0.0555555555555555;0.0;0.0555555555555555;0.0555555555555555;0.0;0.0;0.0555555555555555;0.0;0.0;0.1111111111111111;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.9745230455997932;3.0;0.625;0.125;0.0;0.125;0.25;0.0;0.5;0.375;0.25;5.0;2.0;0.0;0.0;0.5;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.0;0.4;0.2;0.2;0.0;1.0;1.0;2.0;0.4;2.0;5.0;95.0;95.0;0.1837164354446064;-4.287706008190071;0.0;4.0;13.0;11.333333333333334;4.0;2.0;0.0;3.0;3.0;0.0;4.0;8.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.0;0.75;0.0;1.0;0.7777777777777778;1.0
3;Der Vulkan spritzt Asche in die mexikanische Stadt Mexico-City.;5.17;4.67;6.0;5.5;5.0;5.0;40.0;1.6;70.0;20.0;806.4;6.730000000000002;7.443999999999999;8.8105;9.130000000000004;21.19438992294339;9.444;82.0;5.3;1.0;3.0;2.121320343559643;inf;9.0;1.0;1.0;0.0;0.0;0.0;1.0;10.0;0.4166666666666667;0.0;0.0833333333333333;0.0833333333333333;0.0;0.4166666666666667;0.1666666666666666;0.0833333333333333;0.0;0.0;0.1666666666666666;0.5833333333333334;0.25;0.0;0.0;0.1666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.1666666666666666;0.0833333333333333;0.0;0.0;0.0833333333333333;0.0;1.0;0.0;0.7142857142857143;0.1428571428571428;0.1428571428571428;0.0;0.1428571428571428;0.0;0.0;0.4285714285714285;0.1428571428571428;5.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.8;0.0;0.0;0.2;0.0;0.0;0.0;1.0;0.2;0.0;0.0;62.0;62.0;0.0;0.0;12.0;0.0;7.0;5.333333333333333;5.0;2.0;0.0;3.0;0.0;0.0;0.0;7.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
3;Der beeindruckende Stolz fühl ich mir, den Tiger Woods zu schlagen, ich habe mich herangetäuscht, sagte einjähriges Rahm.;0.29;1.0;0.57;0.57;0.29;9.0;22.22222222222222;1.5555555555555556;72.22222222222221;16.666666666666664;1529.0;4.375355555555555;4.9344666666666654;5.746722222222222;5.013733333333333;19.620377997778096;13.577777777777776;40.63703703703703;5.555555555555555;0.9444444444444444;4.00693842672377;2.833333333333333;146.15956492839013;90.71999999999996;0.9802245459658266;0.9811815669297836;0.0068418375526086;61.72839506172839;0.0065359477124183;0.9444444444444444;17.0;0.3636363636363636;0.0;0.0909090909090909;0.2272727272727272;0.0;0.1818181818181818;0.0909090909090909;0.0;0.0454545454545454;0.0;0.0909090909090909;0.5;0.3636363636363636;0.0;0.0454545454545454;0.1818181818181818;0.1818181818181818;0.1818181818181818;0.0;0.0;0.0;0.0;0.0909090909090909;0.0;0.0;0.0909090909090909;0.0909090909090909;0.0454545454545454;0.0454545454545454;0.0454545454545454;0.0;0.9802245459658266;4.0;0.3636363636363636;0.1818181818181818;0.1818181818181818;0.0;0.4545454545454545;0.0;0.2;0.1818181818181818;0.4545454545454545;4.0;5.0;0.6666666666666666;0.2;0.2;0.0;0.6666666666666666;0.3333333333333333;0.0;0.3333333333333333;0.0;0.6;0.5;0.0;0.0;0.5;0.0;4.0;0.25;5.0;1.25;0.0;1.0;120.0;120.0;0.1710276575524846;-5.026626853218662;12.5;0.0;7.75;4.5;5.0;0.0;0.0;3.0;0.0;2.0;3.25;7.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.75;0.875;0.25
5;Der große Sturmtischflut traf auch den westlichen Teil von Donggala, tötete neun Menschen.;2.57;3.86;4.29;4.14;2.71;6.5;38.46153846153847;1.6153846153846154;61.53846153846154;23.07692307692308;1075.5;7.653338461538462;8.378453846153848;10.157096153846156;10.68563076923077;22.53433422648166;14.02153846153846;73.60591715976332;5.846153846153846;1.0;3.6055512754639896;2.5495097567963927;inf;13.0;1.0;1.0;0.0;0.0;0.0;1.0;13.0;0.5333333333333333;0.0;0.1333333333333333;0.1333333333333333;0.0666666666666666;0.2666666666666666;0.0666666666666666;0.0666666666666666;0.0;0.0;0.1333333333333333;0.6;0.2;0.0666666666666666;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.0666666666666666;0.0;0.1333333333333333;0.1333333333333333;0.0;0.1333333333333333;0.0;0.0;1.0;0.0;0.4444444444444444;0.3333333333333333;0.2222222222222222;0.1111111111111111;0.2222222222222222;0.0;0.0;0.3333333333333333;0.2222222222222222;4.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.5;0.25;0.0;0.25;0.0;0.0;0.0;2.0;0.5;2.0;0.0;89.0;89.0;0.0;0.0;7.5;4.0;5.0;8.666666666666666;8.0;3.0;0.0;3.0;4.0;0.0;0.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2;Die Art des Haiwes, der den Angriff verursacht hat, war unbekannt.;4.0;4.0;5.5;4.0;3.75;5.5;36.36363636363637;1.5454545454545454;63.63636363636363;18.181818181818183;899.5909090909091;6.198236363636365;6.871372727272727;8.096386363636364;8.428981818181821;20.353678105401915;7.149090909090905;68.31570247933885;4.818181818181818;1.0;3.3166247903554;2.345207879911715;inf;11.0;1.0;1.0;0.0;0.0;0.0;1.0;11.0;0.2857142857142857;0.0;0.0714285714285714;0.2142857142857142;0.0;0.2142857142857142;0.0714285714285714;0.0;0.1428571428571428;0.0;0.2142857142857142;0.5;0.4285714285714285;0.0;0.0;0.2142857142857142;0.0714285714285714;0.0;0.0;0.0;0.0;0.0714285714285714;0.1428571428571428;0.0;0.0;0.2142857142857142;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.4285714285714285;0.1428571428571428;0.1428571428571428;0.0;0.4285714285714285;0.3333333333333333;0.3333333333333333;0.2857142857142857;0.4285714285714285;3.0;3.0;0.0;0.0;0.3333333333333333;0.0;0.5;0.5;0.0;1.0;0.0;0.6666666666666666;0.3333333333333333;0.0;0.3333333333333333;0.3333333333333333;0.0;1.0;2.0;3.0;1.0;0.0;3.0;65.0;65.0;0.0;0.0;9.0;0.0;10.0;5.0;6.0;0.0;0.0;3.0;0.0;0.0;3.0;5.333333333333333;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;2.0
0;Die Fähigkeit, direkt mit Menschen aus fremden Ländern zu kommunizieren, stellt automatisch einen multilingualen Person über die Konkurrenz.;2.43;3.0;2.0;2.0;2.0;9.0;61.11111111111112;2.2222222222222223;33.33333333333333;27.77777777777778;1490.0;12.840911111111112;13.77168888888889;16.796722222222222;20.07151111111111;24.41924834769046;20.11111111111111;65.3283950617284;6.666666666666667;0.9444444444444444;4.00693842672377;2.833333333333333;146.15956492839013;90.71999999999996;0.9802245459658266;0.9811815669297836;0.0068418375526086;61.72839506172839;0.0065359477124183;1.0;18.0;0.5238095238095238;0.0476190476190476;0.1904761904761904;0.0952380952380952;0.0;0.238095238095238;0.0;0.1428571428571428;0.0;0.0;0.1428571428571428;0.5238095238095238;0.3333333333333333;0.0;0.0476190476190476;0.1428571428571428;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571428;0.0952380952380952;0.0476190476190476;0.0952380952380952;0.0476190476190476;0.0476190476190476;0.0;0.0476190476190476;0.0;0.9802245459658266;0.0;0.4545454545454545;0.3636363636363636;0.3636363636363636;0.0;0.1818181818181818;0.0;0.0;0.4545454545454545;0.1818181818181818;5.0;2.0;0.0;0.5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.4;0.4;0.0;0.2;0.0;0.0;0.0;2.0;0.4;0.0;0.0;139.0;139.0;0.160104658472569;-5.78217513050309;9.5;0.0;9.5;8.0;0.0;3.333333333333333;0.0;3.6666666666666665;0.0;2.0;0.0;9.5;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.6666666666666666;1.0;0.0;0.8571428571428571;0.0
1;Die Polizei hat die Brille vom Tatort sichergestellt und sagte, dass sie Simpsons DNA darauf gefunden haben, berichtet der CBS-Partner WAFB.;5.33;4.78;4.89;5.11;4.78;11.0;40.909090909090914;1.6363636363636365;59.09090909090909;18.181818181818183;1884.2727272727277;7.856018181818184;8.568745454545455;10.0505;11.293418181818184;20.353678105401915;12.512727272727268;37.457851239669424;5.2727272727272725;0.9523809523809524;4.364357804719848;3.086066999241838;205.3856456853143;123.47999999999988;0.983974444213354;0.9854893430852982;0.0052637338414984;45.35147392290252;0.0047619047619047;1.0;22.0;0.3333333333333333;0.0;0.0;0.2222222222222222;0.037037037037037;0.2962962962962963;0.1481481481481481;0.037037037037037;0.074074074074074;0.037037037037037;0.1481481481481481;0.5555555555555556;0.3703703703703703;0.0;0.0;0.1481481481481481;0.037037037037037;0.0;0.0;0.037037037037037;0.0;0.0;0.1481481481481481;0.0;0.0;0.1481481481481481;0.074074074074074;0.0;0.037037037037037;0.037037037037037;0.0;0.983974444213354;4.0;0.5333333333333333;0.0666666666666666;0.0;0.0666666666666666;0.4;0.0;0.3333333333333333;0.2666666666666666;0.4;8.0;6.0;0.0;0.0;0.3333333333333333;0.0;0.75;0.25;0.0;1.0;0.0;0.6666666666666666;0.125;0.25;0.125;0.5;0.0;1.0;0.5;6.0;0.75;6.0;8.0;139.0;139.0;0.1422409696008451;-7.335434838254908;0.0;6.0;9.0;6.5;4.5;3.0;3.5;3.0;0.0;0.0;3.0;7.333333333333333;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.75;0.0;1.0;0.9;0.5
5;Diesen Samstag wird New York den Global Citizen Festival begehen, ein jährliches Musikereignis mit einem beeindruckenden Lineup von Künstlern, das eine noch beeindrückendere Mission hat: Weltarmut zu beenden.;3.71;4.43;3.57;3.71;2.86;14.0;53.57142857142857;2.0;42.85714285714285;28.57142857142857;2403.0;12.541157142857143;13.4263;16.390928571428574;19.13268571428571;24.721251351822264;19.25571428571428;46.41632653061225;6.321428571428571;1.0;5.2915026221291805;3.741657386773941;inf;28.0;1.0;1.0;0.0;0.0;0.0;1.0;28.0;0.375;0.03125;0.09375;0.125;0.03125;0.34375;0.1875;0.0625;0.03125;0.0;0.15625;0.59375;0.3125;0.0;0.03125;0.125;0.03125;0.0;0.0;0.0;0.0;0.03125;0.125;0.03125;0.09375;0.03125;0.03125;0.0625;0.0;0.03125;0.0;1.0;4.0;0.5789473684210527;0.2105263157894736;0.1578947368421052;0.0526315789473684;0.2105263157894736;0.0;0.25;0.2631578947368421;0.2105263157894736;11.0;4.0;0.0;0.5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.5454545454545454;0.1818181818181818;0.0;0.2727272727272727;0.0;1.0;0.3333333333333333;4.0;0.3636363636363636;4.0;11.0;207.0;207.0;0.0;0.0;13.666666666666666;4.0;5.666666666666667;8.8;5.833333333333333;3.0;0.0;4.2;0.0;2.0;3.0;5.25;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.3333333333333333
1;Eilidh hat übermäßiges Respekt innerhalb der schottischen, britischen und weltweiten Leichtathletikgemeinschaft, und wir sind sicher, dass die Leichtathletik in Schottland enorm profitieren würde, wenn man sie zur Verwaltungskommission einlädt, sagte Beattie.;2.86;3.86;2.29;2.71;2.29;15.5;48.38709677419355;2.129032258064516;51.61290322580645;29.03225806451613;2665.451612903226;11.922406451612904;12.773841935483873;15.61710483870968;17.775187096774197;24.894685072503496;24.588387096774195;43.66097814776276;7.193548387096774;0.967741935483871;5.388159060803248;3.810003810005715;359.6319560561768;269.08000000000027;0.9904513846818752;0.9922231302038068;0.002780620529294;20.81165452653487;0.0021505376344086;0.967741935483871;30.0;0.3684210526315789;0.0;0.1578947368421052;0.1578947368421052;0.0;0.1842105263157894;0.0789473684210526;0.0789473684210526;0.0526315789473684;0.0526315789473684;0.0789473684210526;0.5;0.3947368421052631;0.0;0.0;0.1578947368421052;0.0789473684210526;0.0263157894736842;0.0;0.0263157894736842;0.0;0.0;0.1052631578947368;0.0;0.0;0.0789473684210526;0.0789473684210526;0.0263157894736842;0.0263157894736842;0.0526315789473684;0.0;0.9904513846818752;4.5;0.3684210526315789;0.3157894736842105;0.3157894736842105;0.0;0.3157894736842105;0.1666666666666666;0.1666666666666666;0.2105263157894736;0.3157894736842105;7.0;6.0;0.2;0.1666666666666666;0.0;0.0;0.6;0.4;0.0;0.8;0.2;0.8333333333333334;0.1428571428571428;0.2857142857142857;0.1428571428571428;0.4285714285714285;0.0;3.0;0.5;6.0;0.8571428571428571;0.0;2.333333333333333;258.0;258.0;0.0997454518485615;-13.93495050784344;9.0;0.0;6.5;17.0;7.666666666666667;4.333333333333333;3.5;3.0;0.0;0.0;3.0;5.833333333333333;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.75;0.6666666666666666;0.0;1.0;0.8666666666666667;0.5
5;Ein Jugendlicher wurde am Samstag um ca. 04:00 Uhr im Bereich der Excelsior-Terrasse von Midsomer Norton lebhaft gefunden.;3.4;3.6;3.6;3.2;3.4;6.666666666666667;45.0;1.7;55.00000000000001;20.0;1100.55;8.147666666666666;8.899833333333332;10.58;11.904666666666664;17.879347455551382;9.453999999999995;42.66666666666667;5.05;1.0;4.123105625617661;2.91547594742265;inf;17.0;1.0;1.0;0.0;0.0;0.0;1.0;20.0;0.3043478260869565;0.0434782608695652;0.0434782608695652;0.0869565217391304;0.0434782608695652;0.3478260869565217;0.1739130434782608;0.1739130434782608;0.0434782608695652;0.0;0.1739130434782608;0.5217391304347826;0.391304347826087;0.0434782608695652;0.0;0.0869565217391304;0.0;0.0;0.0;0.0;0.0;0.0;0.1739130434782608;0.0;0.0434782608695652;0.1304347826086956;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0.6666666666666666;0.1666666666666666;0.0833333333333333;0.0833333333333333;0.1666666666666666;0.0;0.0;0.3333333333333333;0.1666666666666666;8.0;2.0;0.0;0.0;0.5;0.0;0.0;1.0;0.0;1.0;0.0;0.5;0.125;0.5;0.25;0.125;3.0;0.0;1.0;2.0;0.25;2.0;0.0;60.0;60.0;0.0;0.0;7.0;3.0;8.0;7.5;7.5;2.25;0.0;3.0;5.0;0.0;0.0;6.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.75;0.0;0.0;0.8888888888888888;1.0
4;Eine Knieverletzung verhinderte, dass Mittelfeldspieler Graham Dorrans sein erstes Spiel der Saison bis zum 2:2-Unentschieden gegen Villarreal absolvieren konnte, aber er glaubt, dass die Rangers dieses Ergebnis als Sprungbrett zu größeren Erfolgen nutzen können.;4.1;4.3;3.2;3.6;4.0;18.0;55.55555555555556;1.9444444444444444;44.44444444444444;25.0;3126.25;12.724322222222224;13.60298888888889;16.326777777777778;19.546355555555557;23.32670815047168;19.14222222222222;34.97777777777778;6.222222222222222;0.9705882352941176;5.659453309702792;4.001837813099494;224.6669758582151;323.67999999999995;0.9915343417267494;0.9932540485203208;0.0024006786073503;17.301038062283723;0.0017825311942959;0.9444444444444444;34.0;0.3414634146341463;0.0;0.048780487804878;0.1463414634146341;0.0;0.2926829268292683;0.0975609756097561;0.1219512195121951;0.048780487804878;0.024390243902439;0.1463414634146341;0.4878048780487805;0.4146341463414634;0.024390243902439;0.0;0.1219512195121951;0.024390243902439;0.0;0.0;0.024390243902439;0.0;0.0;0.1707317073170731;0.024390243902439;0.024390243902439;0.073170731707317;0.048780487804878;0.048780487804878;0.024390243902439;0.024390243902439;0.0;0.9915343417267494;6.0;0.6;0.1;0.1;0.0;0.3;0.0;0.0;0.4;0.3;12.0;6.0;0.0;0.3333333333333333;0.0;0.0;0.5;0.5;0.0;1.0;0.0;0.6666666666666666;0.3333333333333333;0.1666666666666666;0.0833333333333333;0.4166666666666667;0.0;1.0;0.5;6.0;0.5;0.0;12.0;262.0;262.0;0.0872849751481622;-17.387408798918017;7.0;0.0;8.5;10.25;7.5;3.0;4.0;3.8333333333333335;3.0;0.0;2.0;7.666666666666667;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.8;1.0;0.6666666666666666;1.0;0.0;1.0;0.8823529411764706;0.5
1;Eine Woche nachdem eine offizielle chinesische Zeitung eine vierseitige Anzeige in einer US-Tageszeitung geschaltet hatte, die die gegenseitigen Vorteile des Handels zwischen den USA und China anpries, beschuldigte der US-Botschafter in China Peking, die amerikanische Presse zur Verbreitung von Propaganda zu nutzen.;5.5;5.25;4.5;5.0;5.5;22.0;47.72727272727273;1.9318181818181817;45.45454545454545;25.0;3846.988636363637;12.344763636363636;13.168036363636364;15.838045454545457;18.728654545454543;23.32670815047168;18.936363636363637;31.527272727272727;6.136363636363637;0.8571428571428571;5.5549205986353085;3.927922024247863;82.64528729882342;82.31999999999998;0.9587575426481764;0.9680559250668752;0.0110342704315223;90.70294784580496;0.0092915214866434;0.8636363636363636;38.0;0.3725490196078431;0.0196078431372549;0.0980392156862745;0.0980392156862745;0.0;0.3137254901960784;0.1176470588235294;0.0980392156862745;0.0196078431372549;0.0196078431372549;0.196078431372549;0.5098039215686274;0.392156862745098;0.0;0.0196078431372549;0.1176470588235294;0.0196078431372549;0.0;0.0;0.0;0.0;0.0196078431372549;0.1764705882352941;0.0196078431372549;0.0784313725490196;0.1176470588235294;0.0392156862745098;0.0196078431372549;0.0392156862745098;0.0;0.0;0.9587575426481764;5.0;0.5384615384615384;0.1923076923076923;0.1923076923076923;0.0;0.1923076923076923;0.0;0.2;0.3846153846153846;0.1923076923076923;16.0;5.0;0.0;0.2;0.2;0.0;0.0;1.0;0.0;1.0;0.0;0.6;0.25;0.5;0.0625;0.1875;0.0;1.0;0.25;5.0;0.3125;0.0;16.0;316.0;316.0;0.3067639462170383;-1.3908441219195535;11.6;0.0;8.75;8.4;3.8333333333333335;3.4;5.0;3.5;0.0;2.0;3.0;8.0;1.0;0.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.8;1.0;1.0;0.6;1.0;1.0;0.65;0.25
0;Einige Menschen sind getötet worden, nachdem ein Erdbeben auf der indonesischen Insel Sumba gebrochen hat.;3.13;3.38;4.25;3.75;2.63;7.5;53.333333333333336;2.066666666666667;33.33333333333333;26.666666666666668;1229.1;11.366333333333332;12.228500000000002;14.98441666666667;17.579333333333334;23.9891;15.533333333333337;74.11111111111113;6.0;1.0;3.872983346207417;2.7386127875258306;inf;15.0;1.0;1.0;0.0;0.0;0.0;1.0;15.0;0.3529411764705882;0.0;0.0588235294117647;0.2941176470588235;0.0;0.2352941176470588;0.0588235294117647;0.0588235294117647;0.1764705882352941;0.0;0.1764705882352941;0.5882352941176471;0.4705882352941176;0.0;0.0;0.1176470588235294;0.0;0.0;0.0;0.0;0.0;0.0;0.1176470588235294;0.0588235294117647;0.0588235294117647;0.0588235294117647;0.0;0.0;0.0;0.0;0.0;1.0;4.333333333333333;0.4;0.1;0.1;0.0;0.5;0.2;0.2;0.3;0.5;4.0;5.0;0.0;0.0;0.6;0.0;1.0;0.0;0.0;1.0;0.0;0.4;0.0;0.5;0.0;0.5;0.0;0.0;1.5;5.0;1.25;0.0;0.0;105.0;105.0;0.0;0.0;13.0;0.0;8.0;7.0;5.0;3.0;7.0;4.0;0.0;0.0;0.0;5.8;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.5
6;Er bat auch um die Aufstellung der IS-Fahne in seinem Krankenbett, wie es die Polizei sagte.;3.71;4.0;4.0;3.29;3.43;8.5;23.52941176470588;1.411764705882353;76.47058823529412;17.647058823529413;1447.4117647058824;4.512082352941176;5.088111764705882;5.9501323529411785;5.115835294117647;20.09848506286438;6.312941176470584;44.92249134948098;4.352941176470588;0.9375;3.75;2.651650429449553;132.4065637430851;71.68;0.9767226489021296;0.9769043182680393;0.0083955297484822;78.125;0.0083333333333333;0.9411764705882352;16.0;0.35;0.0;0.0;0.1;0.05;0.25;0.05;0.1;0.0;0.0;0.2;0.4;0.45;0.0;0.0;0.15;0.1;0.0;0.0;0.1;0.0;0.0;0.2;0.0;0.0;0.15;0.1;0.0;0.1;0.0;0.0;0.9767226489021296;0.0;0.625;0.125;0.0;0.125;0.25;0.0;0.0;0.5;0.25;5.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.2;0.2;0.4;0.2;0.0;2.0;0.0;2.0;0.4;2.0;2.5;91.0;91.0;0.1837164354446064;-4.287706008190071;0.0;4.0;4.0;8.5;2.0;2.0;3.0;3.75;0.0;0.0;2.0;4.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.75;0.0;1.0;0.8888888888888888;0.0
